ከ ሰው ልጅ መሰረታዊ ፍላጎት አንዱ ቤት ነው   ነገር ግን ብዙ ግዜ መንግስት ትኩረት  አይሰጠውም  ይህ ጥሩ  ጅማሮ  ነው	6,7 INFRASTRUCTURE#UTILITIES 1 16,18
ሰበር የኢፌድሪ መከላከያ ሰራዊት ከአዲግራት መቀሌ በሚወስደው መንገድ ያለችውን አደጋሀሙስ ከተማን ተቆጣጠረሰበር የኢፌድሪ መከላከያ ሰራዊት ከአዲግራት መቀሌ በሚወስደው መንገድ ያለችውን አደጋሀሙስ ከተማን ተቆጣጠረ	2,4 PUBLIC_SAFETY#EMERGENCY_SERVICES 1 22,23
የሂሳብና የስታስቲክስ የትምህርት ዘርፎች ለሳይንስና ቴክኖሎጂ ዕድገት የጀርባ አጥንት ተደርገው ይቆጠራሉ...	2,4 PUBLIC_SERVICES#EDUCATION 1 7,9
ተብለው በተደጋጋሚ በማእከላዊ መንግስት እድል ሲሰጣቸው የጁንታው አመራሮች በየገደሉ ሲንከራተቱ ከርመው በጉልበት እየተያዙ አለያ እየተደመሰሱ የመከላከያ ሰራዊት ዛሬም ብዙዎች ከስኳር ግፋቸው አያይዘው ስኳሬ የሚሏቸውን አባይ ጸሀዬን የጁንታው ቀንደኛ አመራሮች ተደምስሰዋል ሰራዊቱን ከድተው ከጀርባ የመቱ ኮሎኔሎች መያዛቸውም ታውቋል ሰራዊቱ የተቀሩትን የጁንታ አመራሮች የገቡበት ገብተው የማደን ተግባራቸውን አጠናክሮ መቀጠሉን መከላከያ ሚኒስቴር የጁንታው ቡድን ከትጥቅ ትግሉ በስልጣን ኢትዮዽያዊ ከስልጣን ሲወርድና የማይመች ሲፈጠር አገርን የመበታተንና የማተራመስ ስትራቴጂ ነድፎ የማያሸንፈውንና የማይወጣውን ውጊያ በአባት አርበኝነት ለመፈጸም ሲንቀሳቀስ እንደቆየ ጠቁመዋል በወጣ መረጃ ከሰሞኑ በነበረ ውጊያ ከጥበቃዎቻቸው አብረው የተደመሰሱ የጁንታው አመራሮች ስዩም መስፍን የቀድሞው የውጭ ጉዳይ ሚኒስትር ውጊያውን የመሩና ሰራዊቱ ከቦታ እንዳይንቀሳቀስ ያዘዙ በሰራዊቱ ውጊያ እንዲከፈት አስመላሽ ወልደስላሴ የጁንታው የፖለቲካ አመራር አባይ ጸሀዬ የጁንታው የፖለቲካ አመራር ኮሎኔል ኪሮስ ሀጎስ ከመከላከያ የከዳ ከነጥበቃዎቻቸው ተደምስሰዋል በቁጥጥር የዋሉ ወታደራዊና የክልል አመራሮች ኮሎኔል ገብረመስቀል ገብረ ኪዳን ከመከላከያ የከዳ ኮሎኔል ፍስሀ ብርሀኔ ከመከላከያ የከዳ ኮሎኔል ዘረአብሩክ ታደሰ ከመከላከያ የከዳ ኮማንደር ገብረኪዳን አስገዶም የልዩ ሀይል አዛዥ መብራህቶም ክንዴ ሀይሉ የክልሉ ስራዎች ድርጅት ፋይናንስ ሀላፊ በቁጥጥር ውለዋል	15,17 PUBLIC_SAFETY#EMERGENCY_SERVICES 1 44,46
ገደኦ ባይገርማቹ የሰላም ህዚብ ነዉ ለላበሄርን የማይጋፈጥ ዎንድሞቸ ናቸዉ	0,1 SOCIAL#COMMUNITY_SUPPORT 1 2,4
ትክክል ነህ ናቲ ኢትዮጵያ አልወረረችም ግን ኢትዮጵያ እራስዋ ኢርትራ ጋብዛ ታስወረራለች እንጂ ኢትዮጵያ ሙሉ የኢርትራ ወታደሮ ከሁመራ እስከ ወለጋ ደርስ ተበትነዋል ስለስህ ኢትዮጵያ አትወርም እና እራስዋ ታስወርራላች መስንበት ደጉ ነው ስንቱን እናያለን ገና ያንተ ከምር ውሽት ሃስት	3,4 PUBLIC_SAFETY#EMERGENCY_SERVICES 2 35,37
አጫሉን ግድያ ምክንያት በማድረግ በኦሮሚያ ክልል ከፍተኛ የህዝብ ድጋፍ ያላቸውን  እነ ጁሀር በቀለ ገርባ ፖርቲ  በቁጥጥስር ማድረግ ነው ምክንያቱም    ብልጽግና ፖርቲ መሪ አብይ በኦሮሚያ ክልል በክልላዊ ምርጫ በነ ጁሀር ፖርቲ ከተሸነፈ በፌደራል ደረጃ ሀገርን ማስተዳደር  አይችልም   ስለዚህ ከምርጫው በፊት የኦሮሚያ ክልል ጠንካራ የህዝብ ድጋፍ ያለውን ፖርቲ የነጁሀር ከምርጫው እንዳይሳተፉ ማስወገድ ብልፅግና ፖርቲ ያለተቀናቃይ ምርጫውን ማሸነፍ ነው አላማቸው	53,54 GOVERNANCE#CITIZEN_ENGAGEMENT 2 49,50
ድል ለፋሲያ መኪልከያ ሠራዊት ነው	2,4 PUBLIC_SAFETY#CRIME 1 0,1
አማራ ድሮስ ሴት እና ህጻንን እንጂ ሱሪ የታጠቀ ወንድ እማ ሲያይ መሳሪያውን ጥሎ ይፈረጥጣል	0,1 SOCIAL#EQUALITY_JUSTICE 2 13,14
የኢትዮጵያ እርግማን ለሆነው ለቅቤ ጠባሹ የአለማችን ውሸታሙ ሰው ለፋስስት አብይ አህመድ አድርሱለት	9,11 GOVERNANCE#TRANSPARENCY 2 6,7
ምርትን ለሌሎች ማቅረብ ጥሩ ሆኖ እያለ እኛ ሀገር ላይ በቂ የስንዴ ምርት ሳይኖር የሕዝቡም ፍላጎት እየጨመረ ባለበት በዚህ ወቅት ችግር ከመፍጠር እና የፖለቲካ ፍጆታ ከማዋል ባለፈ የሚፈይደው አንዳችም ነገር አይኖርም	10,12 ECONOMY#TAXATION 2 19,21
በጠ/ሚሩ ድራማ አንሸወድም	0,2 GOVERNANCE#TRANSPARENCY 2 2,3
ሁለቱም ጎጅ ናቸው ሊወገዱ ይገባል በሚለው አንድም የሚቃወም የለምረቂቅ ህግ በማውጣት ሊከላከሉት አይችሉምበተለይ የወሲብ ንግድ ምሳሌ አንድ ወንድ ባንድ ሆቴል አልጋ አንድትን ሴት ይዞ ቢያድር ምን ሊያደርጉት ነውእጅ ከፍንጅ ሊይዙት ነውንየወሲብ ንግድ ግብረሀይልወንግ ሊያቋቁሙ ነውን ይገርማል	8,10 GOVERNANCE#TRANSPARENCY 2 11,13
ጠረቤዛ ላይ ቢጸዳዱም ችግር የለውም   በምግብ እራስህን የምችለው ብዙ ስታመርት እንጂ ጠረቤዛ ስላከበርክ አይደለም   ማስረጃ ከፈለክ ማን ለማን ስንዴ እየረዳ እንደሆነ ማየት ነው	5,6 ECONOMY#EMPLOYMENT 0 9,10
ታዲያ የክልሉ በጀት ለምን ወልቃይትን ታሢቢ አላደረገም	2,3 ECONOMY#TAXATION 2 5,7
አማራ ክልል የተጨፉጨፉ ዜጎች እንዴት አላሳሰቡትም	3,4 PUBLIC_SAFETY#CRIME 2 4,6
እናቱን ልብዳለት እሄ የዉሻ ልጅ ኩማደር ተብየዉ አነጋገሩ ላይ ያስታዉቃል እራሱ ነዉ ሌባዉ ቆሻሻ	5,6 PUBLIC_SAFETY#EMERGENCY_SERVICES 2 12,14
እነዚህ ሰዎች በህዝቡ ላይ ማላገጥ የሚተዉት መቼ ነዉ ይሄንን ወሬ ድሮም ያወሩት ነበር አሁን ቀጥለዉበታል ሰዉም በገዛ ሃገሩ እየተጨፈጨፈ ነዉ አምላክን የምለምነዉ እነዚህን ሆዳሞች ገምድረ ገፅ አጥፍቶ ለሃገራችን የሚሆን ህዝቡን አንድ አድርጎ የሚመራ መሪ እንዲመጣ ነዉ	33,34 GOVERNANCE#TRANSPARENCY 2 23,24
ቀን ማለት ኦነግ ኦሮሞ ክልልን የተቆጣጠረበት ግዘ ነው ቡዙ ኣትቃባጥሩ ወሮኞች	2,3 GOVERNANCE#CITIZEN_ENGAGEMENT 2 10,11
ሰበር ራዴፖ የወንበዴ ስብስብ ግብአተ መሬቱን ተጀምሮለታል ከአላማጣ ጥሙጋ ጨርጨር የተወጣጣ ከህዝብ የተወከለ ልእክ የህዝብ ድምጾችን ፓርቲው እንዲሰረዝ ብሄራዊ ቦርድ አቅርቧል ክብርት ቡርቱካን ሚደቅሳንም አግኝቶ ጉዳዬ አብራርቶ ምላሽም አግኝቷል ከእንግዲህ ማንም ታዝሎ የመጣ እይፈነጭበትም	18,20 GOVERNANCE#CITIZEN_ENGAGEMENT 1 27,29
ከመቐለ የደረሰን አመሻሽ በመቐለ ከተማ ከፕላኔት በደስታ ሆቴል በኖርዝ እስታርና በኖቭል ሆቴል አካባቢ በቪትዝ መኪና ሁነው ሲበተን ወረቀት በጸጥታ ፈላጊው ጥቆማ መሰረት የጸጥታ ሀይሉ የማያዳግም እርምጃ በመውሰድ በቁጥጥር ውለዋል ዝርዝር ዘገባው ይጠብቁን ግእዝ ለቀዳሚነት እንሰራለን	22,24 PUBLIC_SAFETY#CRIME 1 25,27
ምን ዋጋ አለው ለጋላ የሚሰጠው ፕሮፌሰርነት መመዘኛው እውቀት ሳይሆን የእምዬ ሚኒሊክ ጥላቻ ነው ይሄ ደግሞ በእምዬ ሚኒሊክ አገር ጥቅም የለውም እንደውም ኪሳራ ነው ያለው ፕሮፈሰር ተብለው ደመወዛቸው ስለሚጨምር ሀብት ማባከን ነው	5,6 PUBLIC_SERVICES#EDUCATION 2 28,30
እቺ የተቀመጥክባት ወንበር ትውጥካለች አንተ ለእግዚአብሔርም ለሰውም የማትመች መንግስት ነክ ብቻ ማየት ነው ልክ እንደጋዳፊ ከጉድጋድ እንዴት እንደምትወጣ ደም ይራል😡😡😡 ብቻ ጠብቅ	8,9 GOVERNANCE#TRANSPARENCY 2 7,8
ቸኩለው ነው እንጂ  ከተመዘገበው  በመቶ ተሳትፈዋል ነው ያሉት ከንቲባው	8,9 GOVERNANCE#CITIZEN_ENGAGEMENT 2 0,2
በአብይ አህመድ ወራሪ ወታደሮች የተገደሉ በሚድያ ፎቷቸው የሚለጠፈው ምድር እየተጨፈጨፉ ካሉት ለአብነት የቀረቡ ትግራይ ምድሯ ለሚድያ ያልበቃ በንጹሀን ልጆቿ ከተገለጸው ጨቅይታለች	17,19 SOCIAL#EQUALITY_JUSTICE 2 9,10
በትክክል ጀኔራል አማን አንዶም የታወቀ ኢትዮጵያዊ የጦር መሪ ነበር ሶማሊያን ያንበረከከ ጀግና ነበር ደርግ ባለው ያምባ ገነንነት ኤርትራን ይደግፋል በሚል የውሸት ፕሮፓጋንዳ ረሽነውታል ጀናራሉ የኢትዮጵያውያን ህዝብ ሙሉ ባለውታ መሆኑ እየታወቀ ለሱ መታስቢያ እንዲስራለት እንኩዋን አልተደረገም ይህም በጣም ያሳፍራል ኢትዮጵያዊነቱን ያልካደ ጀግና ነበር ባጠቃላይ ካየር ወለድ እስከባህር ሀይል እስከምድረኛው ጦር ድረስ ከጣሊያን ወረራ እስካሁን እስካለንበት ዘመን ድረስ አገራችን በነዚህ ታሪክ በማይተካቸው ጀግኖች ተኩብራ ኖራለችስለዚህ የኢትዮጵያ ህዝብ አደራ አለበት የነዚህን ጀግኖች ታሪክ መርሳት የለበትም ስማቸው ከመቃብር በላይ ለዘላለም ይኑርልን	1,4 PUBLIC_SAFETY#CRIME 1 11,12
እኛ ሱቃችን ፊት ለፊት በቅርብ ጊዜ ከኮሮላ መኪና መስታወት ሰብረው ሚሊየን ብር ወስደዋል ፖሊሶች ተሰበሰቡ ግን ምንም አልፈየዱም	13,14 PUBLIC_SAFETY#EMERGENCY_SERVICES 2 16,18
ብልጽግና ከመጣ ወድህ 1 አመት ካለፈብን በላይ በዚህ 4አመት የመጣብን የዘረኝነት ጣጣ ይበልጣል	10,11 SOCIAL#EQUALITY_JUSTICE 2 11,12
ወያኔ ትግሬ በተለዋዋጭ አንጠቀም  መሪወቻችን ከተለያየ ነገደ ሀይማኖ ቀለምና ጾታ ስለሆኑ መሪ ተቃወሙ ዘር ሀይማኖት ቀለምን ወዘተ ትተን ወደኋ እያየን ወደፊት እንጓዝ	4,5 GOVERNANCE#CITIZEN_ENGAGEMENT 2 12,13
ኢሕአዴግ በጥልቀት እታደሳለሁ ብሎ ወስኖ ሳለ ሌሎቻችን የምናወራው ለምን ከዚያ አንጀምርም	0,1 GOVERNANCE#TRANSPARENCY 1 2,6
በኢትዮጵያዊነቱ የሚጠራጠር ካለ እንጂ ማንም ኢትዮጵያዊ የሆነ ሰው የፈለገውን በአል በፈለገበት ቦታና ከተማ ማክበር መብቱ ነው	9,10 SOCIAL#EQUALITY_JUSTICE 1 14,16
በትግራይ እየተነዛ ጥላቻና አስነዋሪና አግላይ የቂም በቀል መቆም አለበት የትግራይ የጠላት ከኮሮና ቫይረስ ልንታገለው ኬርያ ኢብራሂም የፌደሬሽን ምክርቤት አፈጉባኤ	2,3 SOCIAL#EQUALITY_JUSTICE 2 3,5
የህዝብን የልማት አውታር ማውደም ፀረ ህዝባዊነት ነው በዚህ መንገድ የሚመጣ ለውጥ	1,3 INFRASTRUCTURE#UTILITIES 2 4,6
4/5. መንግስት የተመዘገቡ መልካም ውጤቶችን በማስቀጠልና እጥረቶቹን በማረም እውነተኛ ዴሞክራሲያዊ የፌዴራል ስርዓት ለመገንባት በቁርጠኝነት እየተንቀሳቀሰ እንደሚገኝ ገልፀዋል።…	9,12 SOCIAL#EQUALITY_JUSTICE 1 3,5
የሰሜን አዛዥ ጀኔራል አዳምነህ መንግስቴ በጦር ዘለቀ ከእገታው በሰላም መለቀቃቸው አስደሳች	2,5 PUBLIC_SAFETY#EMERGENCY_SERVICES 1 8,11
ፕሮፌሰር ብርሃኑም ሆኑ አንዱዓለም የጎጥ ፖለቲካ እስረኞች አይደሉም	5,6 GOVERNANCE#CITIZEN_ENGAGEMENT 1 6,8
ኢትዮጵያን የካደ ህገ መንግስት ይዛችሁ ሰላም እንዴተሰ ይመጣል ሚዲያዎች መንግስትን ሞግቱ ዝም ብላችሁ እንደ ፓሮት የተባለውን አታመንዥ	2,4 GOVERNANCE#TRANSPARENCY 2 0,2
እሳይ እንኳን ሰጡ ሰው ከትውልድ ስፊራ መታወቂያ ከለገኛ ከየት ያገኛልወይስ እናንተ ልሰጡት አሰባችሁይህ አጃንደ ልሆን አይገባም ሌላ ፈልጉ	6,7 GOVERNANCE#CITIZEN_ENGAGEMENT 1 1,3
አረሱት ይሉኛል የመተማን መሬት ያውም የኛን እጣእነሡ ምን ያረጉ ከእኛ ሠው ሲታጣ  ቆርሳችሁ ሽጡት እንደ ህወሀት	3,4 GOVERNANCE#TRANSPARENCY 2 12,14
የሱዳን አማራዎችን እየፈጀ በሱዳን ኢትዮጵያ ድንበር በተጀመረው ጦርነት እየተዋጉ የጎንደርና መተማ አማራዎች በሱዳን እየተደመሰሱ እመይ ድረሽ እሯሯሯሯ እየፎከረ ሱዳን ገብቶ ሲዋጋ ነፍጥ አንጋቢ አማራ በሱዳን ተደምስሷል እሬሳቸውም ጎንደር ገብቷል ምንግዜም አነጣጥራቹ ተኩሱ	0,1 PUBLIC_SAFETY#CRIME 2 1,3
የድንበሩ ጉዳይ መቼም አያስማማንም ምክንያቱም ገና አሰብን እናስመልሳለን ስለዚ ጦርነቱ አስፈላጊ ብቻ ሳይሆን ወሳኝ ነው	6,7 INFRASTRUCTURE#TRANSPORTATION 1 7,8
ከተከበረው ቆራጥ ጀግና መሪ ኢሱጋ ወደፊትየእኛዎቹ መሪዎች ከነጆባይደን ጋር ዶልቱ ወልቃይትን ግን ለህወሃት ማሰጠት በአማራ ህዝብ መቃብር ላይ ነውአማራ እቢ በል ይለያል ዘንድሮ	6,7 GOVERNANCE#TRANSPARENCY 2 9,10
አንባገነን ለሆነው ሻቢያ ጥብቅና መቆም የግንቦትን ዴሞክራሲያዊነት ጥያቄ ውስጥ የሚከት ይመስለኛል	2,3 GOVERNANCE#TRANSPARENCY 2 0,1
በሆሮጉዱሩ ወለጋ ጃርዳጋ ጃርቴ ወረዳ በተነሳ ግጭት ተገድለዋል ተባለ የአማራ ሀይል አዛዥ ኮማንደር ቢሆነኝ ትኬት ቆርጧል ሀይሉና ምልሻው በጄል ተፈራ እንዲመራ ከወር የተሰራው ድራማ ፍጻሜውን ያገኘ ይመስላል ለቤንሻንጉል ተፈናቃዮች የተላከ እርዳታ በአሶሳ ታግቷል ውጡሉነ እዚሁ ታልቃላችሁ መልእክቱ	30,31 SOCIAL#COMMUNITY_SUPPORT 2 32,33
አብይ የአማራ ህዝብ ምኑም አደለም ምላሹን ከፈጣሪ እንጠብቃለን	0,1 GOVERNANCE#TRANSPARENCY 2 3,5
መቀለ ኢትዮጲያ የኢትዮጵያ ሀይሎች ጠቅላይ አዛዥ ጠቅላይ ሚኒስትር ሌተናል ኮሎኔል ሎሬት አብይ አህመድ በህወሀት ማእከላዊ ኮሚቴ መሰብሰባያ አዳራሽ ከኢትዮጵያ ጀግኖችና የቁርጥ ልጆች ከሆኑት ጀናራሎችና ከቆሙ ጀግኖች በመቀሌ	23,24 PUBLIC_SAFETY#EMERGENCY_SERVICES 1 19,22
አይ የኢትዮጵያ ሚዲያ ነፈዝ	1,3 GOVERNANCE#TRANSPARENCY 2 3,4
በወለጋ ለሚኖሩ አማራወች ደግሞ የዲሽቃ ጥይት እየደረሳቸው ነው	2,3 PUBLIC_SAFETY#CRIME 2 5,7
ጁታ እያልክ የተሳደብክ ሁሉ ዛሬ ደጅ መጥኒያህ ነዉደ ለምን ሰላም ሚንስተር ብለህ አሰልጥነህ የት እደወደቁ ሳጠይቅ አልኩባይ ነህ	9,11 GOVERNANCE#TRANSPARENCY 2 16,17
ወሬ ብቻ የሽያጭ ገደብ አጥሉም እነዴ	2,4 ECONOMY#TAXATION 2 0,2
የአምባገነኑ አብይ አህመድ ብድን በመቃወም በጀርመን ፍራንክፈርት የታቃውሞ ሰልፍ እየተካሄደ	7,9 GOVERNANCE#CITIZEN_ENGAGEMENT 2 4,5
አብይ ክርስቲያን መስሎ አታለለን ያሉበት ሀገር ሊሄድ ነው ዝንቦች ምን ይሉ ይሁን አሁን ደሞ	0,1 GOVERNANCE#TRANSPARENCY 2 3,4
ይህ ሁሉ ለማያውቁ ሰወች እስልምና ይመስላቸዋል በጭራሽ የለውም  ይህ ሰይጣናዊ ዛር አለያም እንደ አዩ ጭፋ አታላይ ነው	4,5 SOCIAL#EQUALITY_JUSTICE 2 15,16
እኔ እናተን ብሆን እሂን ዘገባ አስተማሪ ነው ብየ ለማህበረሰቡ አላቀርበውም ምክንያቱም ቅጣቱ ወንጀልን ያበረታታል	11,12 SOCIAL#EQUALITY_JUSTICE 2 12,14
የሰው ዳኛ እንዲህ የምትፈራ ከሆነ ምነው ወደላይኛውስ ዳኛ አልተመለከትክም ከሰማይ እሱ ሲመጣ ደም ሶስት ሰው ብቻ ሳይሆን አለም ሁሉ ተፈቶ አንተ ወህኒ ትወርዳለህ	1,2 SOCIAL#EQUALITY_JUSTICE 2 21,23
ደስ ይላል  መመለሳችሁ ጥሩ ነዉ ግን አሸባሪዉ ህዝብ ጠል መንግስት እንዳያፍናችሁጂ	9,10 GOVERNANCE#TRANSPARENCY 2 7,9	9,10 GOVERNANCE#TRANSPARENCY 2 6,9
እኔ ማን ነኝ ብሎ ስለ እራሱ መመለስ እማይችል ሰው አብይን እሚሰራውን ስራ ሲተች ግርም ነው ሚለኝ ከመፈትፈት እንደሱ ሰርቶ ማሳየት	9,10 GOVERNANCE#CITIZEN_ENGAGEMENT 1 18,20
እንደው ቢያንስ ጥቅምት  በተፈፀመው ክህደት ተጠያቂ እረ ተጠያቂነት ቀርቶ ይቅርታ መጠየቅ አልነበረበትም እንግዲህ እግዚአብሔር ሆይ አንተ በምታውቀው ሁሉን አደረክ እኔም ባልተረዳውት ብዙ ጥያቄ ውስጤን አመሰው ይሁንና ስለሆነውም እየሆነ ስላለውም ስለሚሆነውም አንተ ታውቃለህ ምስጋና ላንተ ይሁንእውነተኛ ሰላም ካንተ ዘንድ ናትና እውነተኛ ሰላምንህን አንተ ስጠን አሜን	35,36 PUBLIC_SAFETY#CRIME 1 34,36
ደመቀ   ዘዉዴ   የኛ   ምርጥ   ሠዉ   ነህ   ፈጣሪ   እድሜና   ጤና   ይሥጥህ	0,2 GOVERNANCE#CITIZEN_ENGAGEMENT 1 3,5
የአሜሪካ ድምፅ ሀላፊነት የተሞላበት አሰራር ባይከተልና የለማን ቃለ ምልልስ እንደወረደ ቢያቀርበው ኢትዬጵያ ውስጥ ምን ሊፈጠር ይችል እንደነበር አናውቅም እሱም ቃለ ምልልሱን የሰጠው…	0,2 GOVERNANCE#TRANSPARENCY 2 2,6
ሽመልስ  መጥቶ ባልሆነ  ኧረ አለማፍር	0,1 GOVERNANCE#TRANSPARENCY 2 4,5
መልካም ስለምግባር የትም ቦታ ቢሆን ያስገብራል	1,2 SOCIAL#COMMUNITY_SUPPORT 1 0,1
ብልፅግና ራሱ  ከአባቱ በባሰ ሁኔታ ግልገል ጁንታ አይደለም እንዴ	0,1 GOVERNANCE#TRANSPARENCY 2 5,7
ለማን አቤት ይባላል አሁን አሁን እንደዜጋ መብትን በአግባቡ ስትጠይቅ የልማት ጥያቄ ስትጠይቅ የመሰረታዊ ፍላጎት ስትጠይቅፀረ ልማት ፀረ  ሠላም ፀረመንግስት አፍራሽ ጨለምተኛ አሊያ ደግሞ ሌላ ስም ይሰጥህና ከችግሩ ቀማሽ ጀምሮ በጅምላ ይፈረድብሃልአሊያ ደግሞ ትወገዛለህ	6,7 SOCIAL#EQUALITY_JUSTICE 2 32,33
ህጉን ለውጡ አትጨቅጭቁን ህዝቡ ጨዋ ነው	0,1 GOVERNANCE#TRANSPARENCY 2 2,3
በአገሪቱ የንግድ እንቅስቃሴ ፍትሃዊ በሆነ ውድድር እንዲመራ ባለመደረጉ አገር ተገቢውን ቅም እንዳታገኝ፣ ሸማቹም ህብረተሰብ ለጉዳት ሲዳረግ ይታያል፡፡ 2/4	1,3 ECONOMY#TAXATION 2 3,8
አላህ ደሴን ይጠብቅልን	1,2 PUBLIC_SAFETY#CRIME 1 2,3
እሳቱን ለኩሳችሁ ስብሰባ ገባችሁ ማፈሪያ የሆነ የህዝብ አደራን የካደ የህሊና ቢሶች ስብስብ የማይነካ ነካችሁ	11,12 GOVERNANCE#TRANSPARENCY 2 4,5
ሕወሓት እና ኦነግ የፃፉት ሕገ መንግሥት እና ክልል ሁሉንም ኢትዮጵያውያን ያላሳተፈ ስለሆነ ሁሉን ያሳተፈ ሀገር ምስረታ መካሄድ አለበት	4,6 GOVERNANCE#CITIZEN_ENGAGEMENT 2 10,11
ሆዳም ምርጫው ምንጊዜም ምግብ ነክ ነው	1,2 GOVERNANCE#CITIZEN_ENGAGEMENT 2 3,5
አይ አማራ ማዘዝ የማይሰለቻቻለው ፍጡሮች በቀጥታ ማዘዝ ማወቅ ወይም ያለማወቅ ለተፈናቀሉ መልሶ ማቋቋም ደነዝ ፍጡር	11,13 SOCIAL#COMMUNITY_SUPPORT 2 13,15
የማያባራ እልቂት። የማይገደብ የደም ጅረት። ሰሚ ያጣ ዋይታ። ለመሆኑ ደካሞችን፣ ጨቅላዎችን በጅምላ በመፍጀት የሚገኘው ትርፍ ምን ይሆን? ግን እስከ መቼ? ጌታዬ ሆይ! ከሰው ያለን ተስፋ ተሟጧል። ሽሽታችን፣ ለቅሷችን፣ ጩኸታችን ወዳንተ ብቻ ነው። አንተው መላ በለን። አንተው ወገኖቻችንን ፈርጅልን። ለርካሽ አላፊ ትርፍ ሲሉ የደካሞችን ነፍስ በማጥፋት ላይ በቀጥታም ይሁን በተዘዋዋሪ ድርሻ ያላቸውን ሁሉ የሚገባቸውን ስጣቸው።	1,2 PUBLIC_SAFETY#CRIME 2 0,1
ማንም ወዶ እና ፈቅዶ አማራ ኦሮሞ ትግሬ የሆነ የለም የስው ዘር ሁሉ በፈጣሪ ዘንድ እኩል ነው የቋንቋ ልዩነት ካልሆነ በቀር ያንድ እናት ልጆች ነን በስሜታዊነት ከምንፅፈው ነገር ብንጠነቀቅ መልካም ነው በራስ ማንነት ማመን ኩራት እሱም በኢትዮጵያዊነት	14,15 SOCIAL#EQUALITY_JUSTICE 1 28,30
የጋሞ አባቶች  ክብር ይገባቸዋል	0,2 SOCIAL#COMMUNITY_SUPPORT 1 2,4
ነጃሺ የአለም ሙስሊሞች ጉዳይ እውን አደጋ ደርሶበት የሚመለከተው አካል ትክክለኛውን መረጃ ያሳውቅ እንጠይቃለን ኮምቦልቻ ሙስሊሞች ድምጽ	10,11 GOVERNANCE#TRANSPARENCY 2 11,12
ከንቲባችንእናመሰግናለን	0,1 GOVERNANCE#CITIZEN_ENGAGEMENT 1 0,1
ዋ ው ዶ/ር እንዳል በጣም ጥሩ ሀሳብ ነው ዕንባ ጠባቂ ተቋሙ የተሠጠውን ተልዕኮ በአግባቡ መዎጣት የሚችለው አሁንና አሁን ብቻ ነው በስታልን ከጎንህ ነን 。	8,11 GOVERNANCE#TRANSPARENCY 1 4,7
ኢትዮጵያ ውስጥ ከአማራ በላይ ደነዝ አለ	2,3 SOCIAL#COMMUNITY_SUPPORT 2 4,5	2,3 SOCIAL#EQUALITY_JUSTICE 2 4,5
ኢቲቪ አስቃባጮች ወገንተኞች አግላዮች ናችሁ አንጨብጫቢዎ ሆድ አደሮች ወሸታሞች ደደቦች ናችሁ	0,1 GOVERNANCE#TRANSPARENCY 2 8,9
ሰላም ማናት ደግሞ ይምታታበታል እኮ ይሄ ኮተት ለነገር አትልም	0,1 PUBLIC_SAFETY#CRIME 2 3,4
ከንቲባዋ ትክክል ብለዋል እኛ ኢትዮጵያዉያን ይሁን አፍሪካዉያን ከመሬት መሬት ሳናጣ ከሰዉ ጉልበት ጉልበት ሳናጣ ከወራጅ ትላልቅ ወንዞች ፈሳሺ ዉሃ ሳናጣ ለዚህ ሁሉ ሃፍት እስትራተጅ ነድፎ አስታርቆ ወደስራ አስገብቶ በሚገኝ ምርት እና ግብረ መሬት የሚጠቀም መሪ በኢትዮጵያ ይሁን አፍሪካ አሁን ሚመራ መሪ ይፈልጋል ፈትሹት መሬቱ እና ጉልበተ ህዝባቹስንዴ ፍለጋ ፈረንጅ አገር መጋዝ በቃ ሊል ይገባል አፍሪከ በአንድ ቃልእርዳታ መረዳት ሰነፍ ያደርጋል ጅማትህ አላልቶ ሂልናህ የሞተ ያደርጋልአምርተን በምርታችን ልንኮራ ይገባል እዉነታቸዉ ነዉ ከንቲባዋ	0,1 GOVERNANCE#CITIZEN_ENGAGEMENT 1 1,3
ወጡና አምባገነኑ የአብይ ቡድን የውግያ ጀቶች በማሰማራት በመቐለ አከባቢ የአውሮፕላን ድብደባ አካሄደ የትግራይ መንግስት የትግራይ ኮምዩኒኬሽን ጉዳዮች ጥቅምት ቴሌቪዥን ትግራይ	2,4 GOVERNANCE#TRANSPARENCY 2 1,2
በሉ እንግዲህ ባለስልጣናት ተከፋፈሉት	2,3 GOVERNANCE#TRANSPARENCY 2 3,4
አሪፍ ውሳኔ  የሚቀረው ደሞ  የሞባይል የዩ ላይ የሚለቀቁ የላይክ ና የሸር ለማኞች ለሽብር ወይም ለገዘብ ብለውየሚያራግቡትን መቆጣጠር ይኖርብናል	1,2 PUBLIC_SAFETY#CRIME 1 0,1
መንግስት በኢትዮጵያ ኦርቶዶክስ ተዋህዶ ቤተክርስቲያን ላይ ይፋዊ የሆነ መሰረቷን የመናድ ስራን መጀመሩን ተከትሎ በተለያዩ ቦታወች አፈናና ግድያ እያደረገ ነው	0,1 GOVERNANCE#TRANSPARENCY 2 15,19
ታሪክ ሰሪ መሪያችን ገና ብዙ ታሪክ እንሰራለን	2,3 GOVERNANCE#CITIZEN_ENGAGEMENT 1 0,2
የአማራ ክልልም መንገድ የሚዘጉ ኃይሎችን መምከር ነጻ እንቅስቃሴ እንዲካሄድ ማድረግ	0,2 INFRASTRUCTURE#TRANSPORTATION 1 6,8
